tracking_timestamp_us,utc_timestamp_ns,session_uid,tx_odometry_device,ty_odometry_device,tz_odometry_device,qx_odometry_device,qy_odometry_device,qz_odometry_device,qw_odometry_device,device_linear_velocity_x_odometry,device_linear_velocity_y_odometry,device_linear_velocity_z_odometry,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_odometry,gravity_y_odometry,gravity_z_odometry,quality_score
150168358,1686767222968671913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.472173,-0.564852,-0.026981,0.431206,0.572246,-0.426443,0.552035,-0.279927,-0.804221,0.078700,-0.004073,-0.111623,0.086361,0.000000,0.000000,-9.810000,1.0
150169403,1686767222969716913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.472466,-0.565693,-0.026897,0.431206,0.572195,-0.426441,0.552089,-0.279345,-0.804802,0.080594,-0.008844,-0.112340,0.090095,0.000000,0.000000,-9.810000,1.0
150170357,1686767222970670913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.472732,-0.566462,-0.026820,0.431206,0.572150,-0.426436,0.552140,-0.278892,-0.805487,0.081934,-0.012109,-0.107236,0.093748,0.000000,0.000000,-9.810000,1.0
150171356,1686767222971669913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.473011,-0.567268,-0.026737,0.431207,0.572103,-0.426429,0.552193,-0.278514,-0.806351,0.083401,-0.014201,-0.102518,0.097001,0.000000,0.000000,-9.810000,1.0
150172356,1686767222972669913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.473289,-0.568075,-0.026653,0.431209,0.572056,-0.426420,0.552246,-0.278301,-0.807475,0.085173,-0.013502,-0.103303,0.097757,0.000000,0.000000,-9.810000,1.0
150173355,1686767222973668913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.473567,-0.568882,-0.026567,0.431211,0.572010,-0.426411,0.552300,-0.278024,-0.808409,0.086999,-0.013943,-0.103810,0.098389,0.000000,0.000000,-9.810000,1.0
150174391,1686767222974704913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.473855,-0.569721,-0.026475,0.431213,0.571960,-0.426402,0.552357,-0.277801,-0.809396,0.089905,-0.013807,-0.109845,0.103498,0.000000,0.000000,-9.810000,1.0
150175353,1686767222975666913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.474123,-0.570500,-0.026388,0.431216,0.571912,-0.426393,0.552412,-0.277479,-0.810029,0.091820,-0.015968,-0.107393,0.106684,0.000000,0.000000,-9.810000,1.0
150176353,1686767222976666913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.474400,-0.571311,-0.026295,0.431219,0.571862,-0.426383,0.552468,-0.277388,-0.811194,0.093629,-0.013422,-0.109128,0.103923,0.000000,0.000000,-9.810000,1.0
150177352,1686767222977665913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.474677,-0.572122,-0.026201,0.431222,0.571813,-0.426374,0.552524,-0.277248,-0.812160,0.095559,-0.012194,-0.109749,0.102477,0.000000,0.000000,-9.810000,1.0
150178351,1686767222978664913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.474954,-0.572935,-0.026104,0.431224,0.571762,-0.426366,0.552581,-0.277069,-0.812887,0.098226,-0.012317,-0.114414,0.104009,0.000000,0.000000,-9.810000,1.0
150179396,1686767222979709913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.475244,-0.573784,-0.026000,0.431225,0.571708,-0.426359,0.552642,-0.276814,-0.813411,0.100978,-0.013794,-0.120357,0.103573,0.000000,0.000000,-9.810000,1.0
150180350,1686767222980663913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.475508,-0.574561,-0.025902,0.431224,0.571658,-0.426353,0.552699,-0.276567,-0.813836,0.103073,-0.015276,-0.123591,0.100376,0.000000,0.000000,-9.810000,1.0
150181349,1686767222981662913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.475784,-0.575374,-0.025798,0.431221,0.571605,-0.426349,0.552759,-0.276427,-0.814484,0.105431,-0.014859,-0.128124,0.097002,0.000000,0.000000,-9.810000,1.0
150182348,1686767222982661913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.476060,-0.576189,-0.025691,0.431217,0.571551,-0.426346,0.552820,-0.276393,-0.815151,0.108354,-0.013813,-0.133196,0.098129,0.000000,0.000000,-9.810000,1.0
150183347,1686767222983660913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.476337,-0.577004,-0.025581,0.431213,0.571495,-0.426345,0.552883,-0.276337,-0.815703,0.111130,-0.013155,-0.138924,0.096664,0.000000,0.000000,-9.810000,1.0
150184392,1686767222984705913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.476626,-0.577858,-0.025464,0.431206,0.571435,-0.426346,0.552949,-0.276542,-0.816841,0.113928,-0.007242,-0.146358,0.092553,0.000000,0.000000,-9.810000,1.0
150185346,1686767222985659913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.476890,-0.578638,-0.025354,0.431198,0.571378,-0.426352,0.553009,-0.276546,-0.817471,0.116196,-0.004623,-0.153472,0.085482,0.000000,0.000000,-9.810000,1.0
150186345,1686767222986658913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.477166,-0.579455,-0.025237,0.431188,0.571317,-0.426362,0.553072,-0.276593,-0.818119,0.118765,-0.001594,-0.160041,0.080486,0.000000,0.000000,-9.810000,1.0
150187345,1686767222987658913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.477443,-0.580273,-0.025116,0.431174,0.571256,-0.426375,0.553136,-0.276319,-0.818021,0.121561,-0.004469,-0.166968,0.076909,0.000000,0.000000,-9.810000,1.0
150188344,1686767222988657913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.477719,-0.581091,-0.024993,0.431159,0.571193,-0.426388,0.553202,-0.276197,-0.818236,0.124610,-0.004704,-0.171139,0.078323,0.000000,0.000000,-9.810000,1.0
150189388,1686767222989701913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.478007,-0.581946,-0.024862,0.431142,0.571127,-0.426405,0.553272,-0.276145,-0.818649,0.127342,-0.002722,-0.177920,0.073339,0.000000,0.000000,-9.810000,1.0
150190342,1686767222990655913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.478271,-0.582728,-0.024739,0.431124,0.571064,-0.426423,0.553337,-0.276145,-0.819081,0.130510,-0.000029,-0.188207,0.071848,0.000000,0.000000,-9.810000,1.0
150191341,1686767222991654913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.478547,-0.583547,-0.024607,0.431104,0.570996,-0.426445,0.553406,-0.276042,-0.819350,0.133092,0.001568,-0.193154,0.068077,0.000000,0.000000,-9.810000,1.0
150192341,1686767222992654913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.478823,-0.584367,-0.024472,0.431082,0.570927,-0.426468,0.553476,-0.275950,-0.819619,0.135684,0.002820,-0.193960,0.068302,0.000000,0.000000,-9.810000,1.0
150193340,1686767222993653913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.479099,-0.585186,-0.024336,0.431061,0.570859,-0.426492,0.553544,-0.275801,-0.819773,0.137700,0.003418,-0.191541,0.066182,0.000000,0.000000,-9.810000,1.0
150194385,1686767222994698913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.479387,-0.586043,-0.024191,0.431039,0.570787,-0.426518,0.553615,-0.275760,-0.820140,0.140164,0.006467,-0.195629,0.062304,0.000000,0.000000,-9.810000,1.0
150195338,1686767222995651913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.479650,-0.586825,-0.024056,0.431016,0.570721,-0.426546,0.553680,-0.275603,-0.820163,0.142440,0.007235,-0.204292,0.054930,0.000000,0.000000,-9.810000,1.0
150196338,1686767222996651913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.479926,-0.587646,-0.023912,0.430989,0.570651,-0.426578,0.553749,-0.275448,-0.820099,0.144807,0.007320,-0.209779,0.050098,0.000000,0.000000,-9.810000,1.0
150197337,1686767222997650913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.480201,-0.588465,-0.023767,0.430958,0.570581,-0.426613,0.553818,-0.275060,-0.819552,0.146522,0.003475,-0.214469,0.040008,0.000000,0.000000,-9.810000,1.0
150198336,1686767222998649913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.480605,-0.589377,-0.023473,0.431254,0.570276,-0.426632,0.553887,-0.274724,-0.819086,0.148252,0.000163,-0.214684,0.034550,0.000000,0.000000,-9.810000,1.0
150199381,1686767222999694913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.480893,-0.590233,-0.023317,0.431215,0.570206,-0.426672,0.553958,-0.274587,-0.819126,0.150101,0.001094,-0.216397,0.028418,0.000000,0.000000,-9.810000,1.0
150200335,1686767223000648913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.481155,-0.591015,-0.023173,0.431180,0.570143,-0.426710,0.554022,-0.274734,-0.819714,0.151794,0.006609,-0.216702,0.024391,0.000000,0.000000,-9.810000,1.0
150201334,1686767223001647913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.481429,-0.591834,-0.023021,0.431141,0.570076,-0.426754,0.554087,-0.274583,-0.819626,0.153528,0.007169,-0.221711,0.016226,0.000000,0.000000,-9.810000,1.0
150202333,1686767223002646913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.481704,-0.592654,-0.022866,0.431099,0.570010,-0.426800,0.554152,-0.274323,-0.819223,0.155158,0.005246,-0.222742,0.010888,0.000000,0.000000,-9.810000,1.0
150202610,1686767223002923913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.484436,-0.596246,-0.024777,0.431017,0.569985,-0.426668,0.554343,-0.277846,-0.822162,0.154800,0.006694,-0.222294,0.021571,0.000000,0.000000,-9.810000,1.0
150203411,1686767223003724913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.484788,-0.596997,-0.024507,0.431313,0.569695,-0.426687,0.554396,-0.277513,-0.821523,0.155574,0.003053,-0.224889,0.010886,0.000000,0.000000,-9.810000,1.0
150204455,1686767223004768913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.485078,-0.597855,-0.024343,0.431268,0.569626,-0.426735,0.554465,-0.277565,-0.821672,0.157944,0.005440,-0.223473,0.015059,0.000000,0.000000,-9.810000,1.0
150205409,1686767223005722913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.485343,-0.598640,-0.024192,0.431227,0.569563,-0.426779,0.554528,-0.277431,-0.821384,0.159855,0.004276,-0.225643,0.013840,0.000000,0.000000,-9.810000,1.0
150206409,1686767223006722913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.485621,-0.599461,-0.024031,0.431184,0.569496,-0.426825,0.554594,-0.277353,-0.821132,0.161741,0.003521,-0.227207,0.012499,0.000000,0.000000,-9.810000,1.0
150207408,1686767223007721913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.485898,-0.600282,-0.023869,0.431139,0.569430,-0.426873,0.554660,-0.277425,-0.821124,0.162980,0.005132,-0.226968,0.007081,0.000000,0.000000,-9.810000,1.0
150208407,1686767223008720913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.486175,-0.601103,-0.023705,0.431095,0.569365,-0.426922,0.554724,-0.277574,-0.821303,0.164174,0.008254,-0.223609,0.004331,0.000000,0.000000,-9.810000,1.0
150209452,1686767223009765913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.486466,-0.601961,-0.023533,0.431049,0.569298,-0.426973,0.554788,-0.277628,-0.821205,0.165520,0.009348,-0.218392,0.004356,0.000000,0.000000,-9.810000,1.0
150210406,1686767223010719913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.486730,-0.602745,-0.023374,0.431009,0.569238,-0.427018,0.554847,-0.277696,-0.821088,0.167251,0.010258,-0.215044,0.008589,0.000000,0.000000,-9.810000,1.0
150211405,1686767223011718913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.487008,-0.603565,-0.023206,0.430969,0.569175,-0.427065,0.554907,-0.277493,-0.820450,0.168682,0.007111,-0.212938,0.008536,0.000000,0.000000,-9.810000,1.0
150212410,1686767223012723913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.487287,-0.604390,-0.023036,0.430926,0.569112,-0.427111,0.554968,-0.277329,-0.819953,0.169784,0.005599,-0.215917,0.001475,0.000000,0.000000,-9.810000,1.0
150213403,1686767223013716913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.487562,-0.605205,-0.022867,0.430880,0.569052,-0.427159,0.555029,-0.277070,-0.819213,0.170923,0.002216,-0.217779,-0.003756,0.000000,0.000000,-9.810000,1.0
150214448,1686767223014761913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.487852,-0.606061,-0.022687,0.430832,0.568990,-0.427210,0.555092,-0.277001,-0.818820,0.172187,0.001426,-0.214019,-0.003521,0.000000,0.000000,-9.810000,1.0
150215402,1686767223015715913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.488116,-0.606843,-0.022522,0.430789,0.568935,-0.427253,0.555148,-0.276876,-0.818360,0.172906,-0.000535,-0.202066,-0.000181,0.000000,0.000000,-9.810000,1.0
150216401,1686767223016714913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.488393,-0.607661,-0.022349,0.430747,0.568879,-0.427295,0.555205,-0.276838,-0.818049,0.174099,-0.000726,-0.195992,0.002336,0.000000,0.000000,-9.810000,1.0
150217401,1686767223017714913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.488670,-0.608479,-0.022174,0.430705,0.568825,-0.427337,0.555260,-0.276935,-0.818034,0.174906,0.002055,-0.193565,-0.001847,0.000000,0.000000,-9.810000,1.0
150218400,1686767223018713913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.488947,-0.609296,-0.021999,0.430663,0.568772,-0.427381,0.555314,-0.276859,-0.817592,0.175930,0.001775,-0.194656,-0.006536,0.000000,0.000000,-9.810000,1.0
150219445,1686767223019758913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.489236,-0.610150,-0.021815,0.430618,0.568718,-0.427426,0.555369,-0.276586,-0.816695,0.176562,-0.002392,-0.187606,-0.008260,0.000000,0.000000,-9.810000,1.0
150220399,1686767223020712913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.489500,-0.610929,-0.021646,0.430577,0.568671,-0.427464,0.555419,-0.276302,-0.815758,0.177798,-0.007372,-0.182083,-0.003700,0.000000,0.000000,-9.810000,1.0
150221398,1686767223021711913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.489776,-0.611743,-0.021468,0.430537,0.568624,-0.427500,0.555471,-0.276217,-0.815245,0.179177,-0.008818,-0.175363,0.002971,0.000000,0.000000,-9.810000,1.0
150222397,1686767223022710913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.490052,-0.612558,-0.021288,0.430499,0.568576,-0.427534,0.555523,-0.276351,-0.815188,0.180384,-0.006146,-0.170059,0.006889,0.000000,0.000000,-9.810000,1.0
150223396,1686767223023709913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.490328,-0.613373,-0.021107,0.430465,0.568529,-0.427567,0.555573,-0.276554,-0.815224,0.181305,-0.002426,-0.164472,0.008614,0.000000,0.000000,-9.810000,1.0
150224441,1686767223024754913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.490618,-0.614225,-0.020917,0.430430,0.568480,-0.427600,0.555624,-0.276643,-0.815055,0.182098,-0.000159,-0.159649,0.008247,0.000000,0.000000,-9.810000,1.0
150225395,1686767223025708913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.490881,-0.615002,-0.020743,0.430400,0.568437,-0.427630,0.555668,-0.276346,-0.814115,0.182858,-0.004397,-0.154900,0.008655,0.000000,0.000000,-9.810000,1.0
150226400,1686767223026713913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.491159,-0.615820,-0.020559,0.430368,0.568394,-0.427659,0.555715,-0.276097,-0.813255,0.183529,-0.007531,-0.150261,0.007510,0.000000,0.000000,-9.810000,1.0
150227393,1686767223027706913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.491433,-0.616628,-0.020376,0.430336,0.568355,-0.427685,0.555760,-0.275779,-0.812243,0.183784,-0.012174,-0.140955,0.006379,0.000000,0.000000,-9.810000,1.0
150228392,1686767223028705913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.491709,-0.617440,-0.020192,0.430305,0.568317,-0.427710,0.555803,-0.275728,-0.811712,0.184536,-0.012394,-0.137284,0.005586,0.000000,0.000000,-9.810000,1.0
150229437,1686767223029750913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.491997,-0.618288,-0.019999,0.430272,0.568280,-0.427735,0.555848,-0.275553,-0.810956,0.185449,-0.014244,-0.133620,0.006345,0.000000,0.000000,-9.810000,1.0
150230391,1686767223030704913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.492260,-0.619062,-0.019821,0.430243,0.568246,-0.427757,0.555888,-0.275514,-0.810546,0.186036,-0.013233,-0.133151,0.002488,0.000000,0.000000,-9.810000,1.0
150231390,1686767223031703913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.492536,-0.619872,-0.019635,0.430211,0.568212,-0.427781,0.555929,-0.275280,-0.809674,0.186667,-0.015729,-0.131491,-0.000178,0.000000,0.000000,-9.810000,1.0
150232390,1686767223032703913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.492811,-0.620682,-0.019448,0.430179,0.568180,-0.427804,0.555969,-0.275176,-0.809092,0.187229,-0.015947,-0.125263,0.000655,0.000000,0.000000,-9.810000,1.0
150233389,1686767223033702913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.493086,-0.621490,-0.019260,0.430148,0.568148,-0.427824,0.556009,-0.274714,-0.807697,0.189056,-0.022763,-0.124072,0.009864,0.000000,0.000000,-9.810000,1.0
150234434,1686767223034747913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.493373,-0.622333,-0.019062,0.430118,0.568116,-0.427840,0.556054,-0.274257,-0.806343,0.190079,-0.029076,-0.117435,0.015772,0.000000,0.000000,-9.810000,1.0
150235387,1686767223035700913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.493634,-0.623101,-0.018881,0.430090,0.568088,-0.427851,0.556095,-0.273958,-0.805372,0.190716,-0.032341,-0.114817,0.015609,0.000000,0.000000,-9.810000,1.0
150236387,1686767223036700913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.493908,-0.623907,-0.018690,0.430061,0.568061,-0.427863,0.556136,-0.273927,-0.804951,0.190875,-0.030713,-0.109535,0.012930,0.000000,0.000000,-9.810000,1.0
150237386,1686767223037699913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.494182,-0.624711,-0.018499,0.430034,0.568035,-0.427875,0.556175,-0.274125,-0.804985,0.191041,-0.025095,-0.105117,0.010087,0.000000,0.000000,-9.810000,1.0
150238385,1686767223038698913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.494456,-0.625516,-0.018307,0.430008,0.568009,-0.427886,0.556213,-0.274032,-0.804381,0.191912,-0.024801,-0.101372,0.014197,0.000000,0.000000,-9.810000,1.0
150239430,1686767223039743913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.494742,-0.626356,-0.018107,0.429983,0.567982,-0.427897,0.556251,-0.273848,-0.803516,0.192232,-0.026156,-0.097422,0.013296,0.000000,0.000000,-9.810000,1.0
150240384,1686767223040697913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.495003,-0.627122,-0.017923,0.429960,0.567960,-0.427905,0.556285,-0.273611,-0.802488,0.192866,-0.029439,-0.092196,0.017459,0.000000,0.000000,-9.810000,1.0
150241383,1686767223041696913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.495277,-0.627924,-0.017730,0.429937,0.567938,-0.427911,0.556321,-0.273353,-0.801407,0.192887,-0.032780,-0.086543,0.016096,0.000000,0.000000,-9.810000,1.0
150242382,1686767223042695913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.495550,-0.628724,-0.017537,0.429914,0.567918,-0.427914,0.556356,-0.273076,-0.800247,0.193272,-0.036716,-0.083310,0.016842,0.000000,0.000000,-9.810000,1.0
150243381,1686767223043694913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.495823,-0.629524,-0.017344,0.429890,0.567900,-0.427917,0.556391,-0.272806,-0.799177,0.193176,-0.039770,-0.079004,0.014139,0.000000,0.000000,-9.810000,1.0
150244426,1686767223044739913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.496108,-0.630359,-0.017142,0.429865,0.567883,-0.427918,0.556427,-0.272488,-0.798014,0.193768,-0.043028,-0.079030,0.014523,0.000000,0.000000,-9.810000,1.0
150245380,1686767223045693913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.496368,-0.631120,-0.016957,0.429842,0.567869,-0.427918,0.556460,-0.272370,-0.797374,0.194058,-0.043012,-0.073996,0.017260,0.000000,0.000000,-9.810000,1.0
150246379,1686767223046692913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.496640,-0.631917,-0.016762,0.429821,0.567854,-0.427916,0.556493,-0.272338,-0.796842,0.194463,-0.041923,-0.068910,0.021681,0.000000,0.000000,-9.810000,1.0
150247370,1686767223047683913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.496910,-0.632707,-0.016570,0.429802,0.567840,-0.427912,0.556525,-0.272302,-0.796272,0.194494,-0.041198,-0.062019,0.024612,0.000000,0.000000,-9.810000,1.0
150248378,1686767223048691913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.497184,-0.633509,-0.016374,0.429784,0.567827,-0.427905,0.556557,-0.271906,-0.794972,0.193969,-0.046508,-0.054664,0.022784,0.000000,0.000000,-9.810000,1.0
150249422,1686767223049735913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.497468,-0.634339,-0.016171,0.429765,0.567817,-0.427896,0.556589,-0.271722,-0.794081,0.194426,-0.048314,-0.053920,0.025257,0.000000,0.000000,-9.810000,1.0
150250376,1686767223050689913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.497728,-0.635097,-0.015985,0.429748,0.567807,-0.427887,0.556619,-0.271652,-0.793450,0.194834,-0.048291,-0.054096,0.026934,0.000000,0.000000,-9.810000,1.0
150251375,1686767223051688913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.498000,-0.635890,-0.015790,0.429733,0.567795,-0.427877,0.556650,-0.271881,-0.793363,0.195744,-0.043689,-0.052993,0.035099,0.000000,0.000000,-9.810000,1.0
150252375,1686767223052688913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.498271,-0.636683,-0.015594,0.429719,0.567783,-0.427865,0.556683,-0.271653,-0.792341,0.195932,-0.046698,-0.051575,0.036840,0.000000,0.000000,-9.810000,1.0
150253374,1686767223053687913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.498543,-0.637475,-0.015398,0.429706,0.567772,-0.427851,0.556715,-0.271206,-0.790911,0.195515,-0.053499,-0.042449,0.039454,0.000000,0.000000,-9.810000,1.0
150254422,1686767223054735913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.498827,-0.638303,-0.015193,0.429693,0.567765,-0.427831,0.556748,-0.270756,-0.789461,0.195151,-0.060463,-0.035153,0.041369,0.000000,0.000000,-9.810000,1.0
150255372,1686767223055685913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.499084,-0.639053,-0.015008,0.429682,0.567761,-0.427808,0.556778,-0.270509,-0.788564,0.194586,-0.064076,-0.020617,0.047890,0.000000,0.000000,-9.810000,1.0
150256372,1686767223056685913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.499355,-0.639842,-0.014813,0.429676,0.567758,-0.427779,0.556807,-0.270638,-0.788320,0.194908,-0.061775,-0.013692,0.056891,0.000000,0.000000,-9.810000,1.0
150257371,1686767223057684913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.499625,-0.640630,-0.014618,0.429674,0.567755,-0.427747,0.556837,-0.270694,-0.787909,0.195493,-0.060732,-0.011091,0.065120,0.000000,0.000000,-9.810000,1.0
150258370,1686767223058683913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.499896,-0.641417,-0.014423,0.429673,0.567750,-0.427714,0.556868,-0.270578,-0.787200,0.195931,-0.062029,-0.012778,0.068699,0.000000,0.000000,-9.810000,1.0
150259415,1686767223059728913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.500178,-0.642239,-0.014218,0.429671,0.567746,-0.427677,0.556901,-0.270032,-0.785607,0.195349,-0.070434,-0.011414,0.065271,0.000000,0.000000,-9.810000,1.0
150260369,1686767223060682913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.500436,-0.642988,-0.014032,0.429666,0.567746,-0.427643,0.556931,-0.269626,-0.784375,0.194119,-0.076227,-0.006904,0.058568,0.000000,0.000000,-9.810000,1.0
150261368,1686767223061681913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.500705,-0.643772,-0.013839,0.429660,0.567749,-0.427607,0.556961,-0.269602,-0.783900,0.193001,-0.075644,-0.001767,0.053678,0.000000,0.000000,-9.810000,1.0
150262367,1686767223062680913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.500975,-0.644556,-0.013646,0.429654,0.567754,-0.427571,0.556988,-0.269633,-0.783448,0.192393,-0.074814,0.002113,0.052883,0.000000,0.000000,-9.810000,1.0
150263367,1686767223063680913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.501244,-0.645338,-0.013454,0.429649,0.567760,-0.427532,0.557015,-0.269321,-0.782192,0.192133,-0.080668,0.006688,0.056513,0.000000,0.000000,-9.810000,1.0
150264411,1686767223064724913,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.501525,-0.646155,-0.013253,0.429644,0.567767,-0.427488,0.557046,-0.268886,-0.780575,0.192768,-0.089341,0.006319,0.065424,0.000000,0.000000,-9.810000,1.0
